textid	text	target
668	Vanoti Muzvare Khupe vakapinda musarudzo ya 2018 se mutungamiri we bato re MDC - T mushure mekuitawo kongiresi ye bato ravo kwavasarudzwa se mutungamiri we bato pamwe ne vamwe vabati ve zvigaro .	VERB NOUN PROPN VERB NOUN ADP NUM ADV NOUN ADP NOUN ADP PROPN PUNCT PROPN ADJ VERB NOUN ADP NOUN PRON VERB ADV NOUN ADP NOUN CCONJ ADP PRON NOUN ADP NOUN PUNCT
669	Pa nyaya ye midziyo ye bato , Va Biti vanoti ivo ndeve MDC Alliance , uye mutongo uyu unongoratidza chete kuti kune vamwe vavanga vachishanda navo ne vamwe vari kuda kuona kuti bato ravo raparara , asi vanoti izvo hazvigoneki nekuti ndezve vanhu , uye ndezva Mwari .	ADP NOUN ADP NOUN ADP NOUN PUNCT NOUN PROPN VERB PRON AUX PROPN PROPN PUNCT CCONJ NOUN DET VERB ADV DET AUX PRON AUX VERB PRON CCONJ PRON AUX VERB VERB DET NOUN PRON VERB PUNCT SCONJ VERB DET ADV SCONJ ADP NOUN PUNCT CCONJ ADP NOUN PUNCT
670	Va Biti vanotiwo muzinda we bato we Morgan Richard Tsvangirai House kana kuti Harvest House hausi we bato re MDC nekudaro haukwanise kutorwa na Muzvare Khupe .	NOUN PROPN VERB NOUN ADP NOUN ADP PROPN PROPN PROPN NOUN CCONJ DET PROPN NOUN ADV ADP NOUN ADP PROPN SCONJ ADV VERB ADP NOUN PROPN PUNCT
671	Vakaremara vakawanda mu nyika vanoti havasi kufara ne kuwedzerwa kwakaitwa ne hurumende nguva yekuti vanhu varambe vari mu dzimba dzavo se nzira yekudzivirira chirwere che Coronavirus icho chauraya vanhu vakawanda pasi rose pamwe nekuparadza hupfumi hwe nyika dzakawanda .	NOUN ADJ ADP NOUN VERB ADV VERB ADP ADV VERB ADP NOUN NOUN DET NOUN VERB AUX ADP NOUN PRON ADV NOUN VERB NOUN ADP PROPN DET VERB NOUN ADJ NOUN ADJ CCONJ VERB NOUN ADP NOUN ADJ PUNCT
672	Kunyange hazvo vakawanda ve vanhu vakaremara vachitsigira danho rakaitwa ne mutungamiri we nyika , Va Emmerson Mnangagwa , re kuwedzera nguva yekuti vanhu vagare mudzimba dzavo se nzira yekudzivirira kupararira kwe chirwere che Coronavirus , kugara vanhu vakazvivharira mudzimba uku kuri kuita kuti vakaremara , avo vanorarama ne nzira dzakasiyana siyana , vatadze kuzviriritira .	ADV CCONJ ADJ ADP NOUN ADJ VERB NOUN VERB ADP NOUN ADP NOUN PUNCT NOUN PROPN PROPN PUNCT ADP ADV NOUN DET NOUN VERB NOUN PRON ADV NOUN VERB VERB ADP NOUN ADP PROPN PUNCT VERB NOUN VERB NOUN DET AUX VERB DET NOUN PUNCT PRON VERB ADP NOUN ADJ ADJ PUNCT VERB VERB PUNCT
673	Mutungamiri we sangano re National Council of Disabled Persons of Zimbabwe , Amai Farai Cherera , vanoti kumanikidzwa kuri kuitwa vanhu kuti vagare mudzimba dzavo kuri kusiya nhengo dze sangano ravo dziri parumananzombe , kuburikidza nekushaya cheuviri .	NOUN ADP NOUN ADP NOUN NOUN ADP NOUN NOUN ADP PROPN PUNCT NOUN PROPN PROPN PUNCT VERB VERB AUX VERB NOUN DET VERB NOUN PRON AUX VERB NOUN ADP NOUN PRON AUX NOUN PUNCT ADV VERB NOUN PUNCT
674	Amai Cherera vanoti kunyange hazvo paine rubatsiro rwuri kupihwa vanhu munguva ino , chokwadi chiripo ndechekuti vakaremara vazhinji havasi kuwana zvinhu zve kuzvidzivirira kuti vasabatwe ne chirwere che Coronavirus , sezvo paine zvipingaidzo zviri kupa kuti vatadze kuwana rubatsiro urwu .	NOUN PROPN VERB ADV CCONJ AUX NOUN AUX VERB NOUN NOUN DET PUNCT NOUN ADV AUX NOUN ADJ ADV VERB NOUN ADP VERB DET VERB ADP NOUN ADP PROPN PUNCT ADV AUX NOUN AUX VERB DET VERB VERB NOUN DET PUNCT
675	Mumwe we vanhu vasiri kuwana rubatsiro , Va George Mangwiro veku Hatcliff , avo vakaremara uye vachishandisa madondoro , vanotiwo mari dziri kupihwa vanotambura se rubatsiro ne hurumende kuitira kuti vanhu ava vabatsirike panguva ino , hadzisi kusvika kune vakaremara vakawanda .	PRON ADP NOUN ADV VERB NOUN PUNCT NOUN PROPN PROPN ADP PROPN PUNCT PRON ADJ CCONJ VERB NOUN PUNCT VERB NOUN AUX VERB NOUN ADV NOUN ADP NOUN VERB DET NOUN PRON VERB NOUN DET PUNCT ADV VERB ADP NOUN ADJ PUNCT
676	Dambudziko riri kusangana na Va Mangwiro , i dambudziko riri kusanganawo na Amai Pauline Mpotaringwa veku Glen View , avo vanoshandisa wheelchair pamwe nekupfeka ma pampers .	NOUN AUX VERB ADP NOUN PROPN PUNCT AUX NOUN AUX VERB ADP NOUN PROPN PROPN ADP PROPN PROPN PUNCT PRON VERB NOUN CCONJ VERB ADP NOUN PUNCT
677	Studio7 haina kukwanisa kunzwa ku bazi re zvekugara zvakanaka kwe kvanhu kuti seyi vakaremara ava vasiri kuwana rubatsiro kubva ku homwe ye mari inoita mazana matanhatu e mamiriyoni e madhora , iyo yakaparurwa ne hurumende ichinzi ichashandiswa kwe mwedzi mitatu , mukubatsira vanhu vanoshaya .	PROPN ADV VERB VERB ADP NOUN ADP NOUN ADJ ADP NOUN DET ADV NOUN PRON ADV VERB NOUN ADP ADP NOUN ADP NOUN VERB NUM NUM ADP NUM ADP NOUN PUNCT PRON VERB ADP NOUN VERB VERB ADP NOUN NUM PUNCT VERB NOUN VERB PUNCT
678	Va Ceedy Chitsiwah , avo vanoshandisa wheelchair , vanoti vakaremara vakawanda vari kushaya pekubata nekuda kwe maomero akaita zvinhu mu nguva ino .	NOUN PROPN PROPN PUNCT PRON VERB NOUN PUNCT VERB NOUN ADJ AUX VERB NOUN SCONJ ADP NOUN VERB NOUN ADP NOUN DET PUNCT
679	Ku munhu akaremara mabhindauko mashoma , kunyanya usina mari yekuti utange kana kusimudzira projekiti .	ADP NOUN ADJ NOUN ADJ PUNCT ADV ADP NOUN ADP VERB CCONJ VERB NOUN PUNCT
680	Ndanga ndichitofunga kuti masecretarial services ndiwo angaite se munhu asingakwanise kushandisa nhengo dzake dzese dze muviri .	AUX VERB DET NOUN NOUN AUX VERB ADV NOUN ADV VERB NOUN PRON ADJ ADP NOUN PUNCT
681	Asi makambani acho ne zvikoro zvakavhara , vanodaro Va Chitsiwah .	SCONJ NOUN PRON ADP NOUN VERB PUNCT VERB NOUN PROPN PUNCT
682	Imwe nhengo ye Tracy Nyakupinda Albino Foundation , Va Shingirai Nyakupinda , vanoti kunyange hazvo zvakaoma kudai , vakaremara vakawanda vari kuitawo mabhindauko avanokwanisa , kuitira kuti vararame .	PRON NOUN ADP PROPN PROPN PROPN NOUN PUNCT NOUN PROPN PROPN PUNCT VERB ADV CCONJ ADJ ADV PUNCT NOUN ADJ AUX VERB NOUN ADJ PUNCT ADV DET VERB PUNCT
683	Kushayikwa kwe transport kuri kukanganisa vakaremara vakawanda , asi vamwe vari kungoenda kunohodha zvinhu zvavo pamwechete ne vamwe .	VERB ADP NOUN AUX VERB NOUN ADJ PUNCT SCONJ PRON AUX VERB VERB NOUN PRON ADV ADP PRON PUNCT
684	Mapurisa haasi kuzonyanya kuvashungurudza .	NOUN ADV ADJ VERB PUNCT
685	Kudzamara mari ye rubatsiro iyi vaibata mu maoko avo , vakaremara vakaita sa Va Nyakupinda , Va Mangwiro ne vamwe vavo , vacharamba vachitambura vasina rubatsiro rwavari kuwana pa nguva iyo hurumende iri kuzvirova dundundu ichiti iri kubatsira vose vanotambura mu nguva ino ye Lockdown .	SCONJ NOUN ADP NOUN DET VERB ADP NOUN PRON PUNCT NOUN DET ADV NOUN PROPN PUNCT NOUN PROPN CCONJ PRON DET PUNCT VERB VERB ADP NOUN AUX VERB ADP NOUN DET NOUN AUX VERB NOUN VERB AUX VERB ADJ VERB ADP NOUN DET ADP NOUN PUNCT
686	Nemusi we Svondo Zimbabwe yakabatana ne dzimwe nyika pasi rose kucherechedza zuva rekutorwa kwe nhau zvakasungunuka kana kuti World Press Freedom Day .	NOUN ADP NOUN PROPN VERB ADP PRON NOUN NOUN ADJ VERB NOUN VERB ADP NOUN ADJ CCONJ DET PROPN NOUN NOUN NOUN PUNCT
687	Zuva iri rakatanga kucherechedzwa gore roga roga musi wa 3 Chivabvu kutanga muna 1993 ne United Nations kuburikidza ne bazi re UNESCO .	NOUN DET VERB VERB NOUN ADJ ADJ NOUN ADP NUM PROPN VERB ADP NUM ADP PROPN PROPN ADV ADP NOUN ADP PROPN PUNCT
688	Asi gore rino munyori mukuru we United Nations Va Antonio Guterres vanoti basa re vatori ve nhau rakanyanya kukosha pasi rino sezvo nyika dzakawanda dziri kurwisa chirwere che Coronavirus . Va Gutterres vanoti kurwisa chirwere ichi kunoda mashoko e chokwadi sezvo vamwe vave kuparidza manyepo .	SCONJ NOUN DET NOUN ADJ ADP PROPN PROPN NOUN PROPN PROPN VERB NOUN ADP NOUN ADP NOUN ADJ ADJ NOUN ADJ ADV NOUN ADJ AUX VERB NOUN ADP PROPN PUNCT NOUN PROPN VERB VERB NOUN DET VERB NOUN ADP NOUN ADV PRON AUX VERB NOUN PUNCT
689	Dingindira re gore rino rakanangana nekuti vatori ve nhau vashande vasingatye kana kurerekera divi .	NOUN ADP NOUN DET VERB ADP NOUN ADP NOUN VERB VERB CCONJ VERB NOUN PUNCT
690	Mukuru we sangano re UNESCO Muzvare Audrey Azoulay vanoti zvakakosha kuti basa re nhau riitwe pasina kupindira kwevezve matongerwo e nyika kana vezve mabhizimisi sezvo kuchikanganisa basa iri .	NOUN ADP NOUN ADP PROPN NOUN PROPN PROPN VERB ADJ DET NOUN ADP NOUN VERB ADV VERB ADP NOUN ADP NOUN CCONJ ADP NOUN ADV VERB NOUN DET PUNCT
691	Mukuru we Media Institute of Southern Africa Zimbabwe Va Tabani Moyo vanoti sangano ravo rinofara ne dingindira iri vachiti rinotaura zvinhu zvavanogara vachitaura kuti hurumende inofanirwa kukoshesa .	NOUN ADP NOUN NOUN ADP NOUN PROPN PROPN NOUN PROPN PROPN VERB NOUN PRON VERB ADP NOUN DET VERB VERB NOUN ADV VERB DET NOUN VERB VERB PUNCT
692	Asi vanoti maonero avo ndeekuti hurumende ya Va Emmerson Mnangagwa haisi kuzadzikisa zvainotaura pa kusimudzira mabasa e nhau kana kufambiswa kwe mashoko pasina kumbunyikidzwa .	SCONJ VERB VERB PRON VERB NOUN ADP NOUN PROPN PROPN ADV VERB VERB ADP VERB NOUN ADP NOUN CCONJ VERB ADP NOUN ADP VERB PUNCT
693	Chipangamazano mu sangano re Human Rights Watch uye vari gweta rinorwira kodzero dze vanhu Va Dewa Mavhinga vanoti makore makumi mana nyika yawana kuzvitonga , hurumende ichine basa guru mukusimudzira kodzero dzine chekuita ne kutapwa kwe nhau kana kufambiswa kwe mashoko .	NOUN ADP NOUN ADP PROPN PROPN PROPN CCONJ AUX NOUN VERB NOUN ADP NOUN NOUN PROPN PROPN VERB NOUN NUM NUM NOUN VERB VERB PUNCT NOUN AUX NOUN ADJ VERB NOUN AUX VERB ADP VERB ADP NOUN CCONJ VERB ADP NOUN PUNCT
694	Vanoti kana kuchitariswa Media Freedom Index iyo inotarisa kusununguka kwakaita nyika dze pasi rose mu nyaya idzi hazvifadzi kuti Zimbabwe inoramba iri pa chinzvimbo chiri pasi .	VERB CCONJ VERB NOUN NOUN NOUN DET VERB VERB ADV NOUN ADP NOUN ADJ ADP NOUN PRON VERB DET PROPN VERB AUX ADP NOUN DET NOUN PUNCT
695	Gweta Va Chris Mhike avo vanozikanwa zvikuru mukurwira kodzero dze vatapi ve nhau vanoti kuvimbisa kwe hurumende kuvandudza mitemo ine chekuita ne nhau chinhu chakanaka zvikuru asi hurumende iri kunonoka kuita izvi .	NOUN NOUN PROPN PROPN PRON VERB ADJ VERB NOUN ADP NOUN ADP NOUN VERB VERB ADP NOUN VERB NOUN AUX VERB ADP NOUN NOUN ADJ ADV SCONJ NOUN AUX VERB VERB DET PUNCT
696	Vanoti vanoshushikanawo ne nyaya yekuti vatapi ve nhau vanoramba vachishungurudzwa ne mapurisa pamwe neve chiuto kunyanya pakatanga kurudziro yekuti vanhu vagare mu dzimba vachiti izvi hazvifanirwe kuitika mu nyika ine hutongi hwe jekerere .	VERB VERB ADP NOUN DET NOUN ADP NOUN VERB VERB ADP NOUN CCONJ CCONJ NOUN ADV VERB NOUN DET NOUN VERB ADP NOUN VERB DET ADV VERB ADP NOUN AUX NOUN ADP NOUN PUNCT
697	Mu mashoko avo e kucherechedza zuva re World Press Freedom , gurukota rezve kufambiswa kwe mashoko mu nyika , Amai Monica Mutsvangwa , vanoti hurumende yakazvipira kuzadzikisa zviga zve United Nations zvekuti vatori ve nhau vashande vakasungunuka .	ADP NOUN PRON ADP VERB NOUN ADP PROPN NOUN NOUN PUNCT NOUN ADP VERB ADP NOUN ADP NOUN PUNCT NOUN PROPN PROPN PUNCT VERB NOUN VERB VERB NOUN ADP PROPN PROPN ADP NOUN ADP NOUN VERB ADV PUNCT
698	Vanoti hurumende iri kutora matanho e kuona kuti vatori ve nhau vashanda vakasungunuka vachivandudza mitemo yakaita se AIPPA ne POSA .	VERB NOUN AUX VERB NOUN ADP VERB DET NOUN ADP NOUN VERB ADV VERB NOUN VERB ADP PROPN ADP PROPN PUNCT
699	Asi vanoti vatori ve nhau vacho vanofanirawo kuita basa nemazvo vasingawedzereredze .	SCONJ VERB NOUN ADP NOUN PRON AUX VERB NOUN ADJ ADV PUNCT
700	Vatiwo basa re vatori ve nhau rakakosha zvikuru mu nguva ino ye kurwisa coronavirus sezvo pachidiwa nhau dze chokwadi dzinobatsira vanhu .	VERB NOUN ADP NOUN ADP NOUN ADJ ADJ ADP NOUN DET ADP VERB PROPN ADV VERB NOUN ADP NOUN VERB NOUN PUNCT
701	Asi mukuru we sangano re Zimbabwe Association of Community Radios , ZACRAS , Muzvare Vivienne Marara , vanoti pose panoshungurudzwa vatapi ve nhau vachiita basa ravo hurumende inofanirwa kubuda pachena ichishora izvi uye kutora matanho akasimba .	SCONJ NOUN ADP NOUN ADP PROPN NOUN ADP NOUN NOUN PUNCT PROPN PUNCT NOUN PROPN PROPN PUNCT VERB ADV VERB NOUN ADP NOUN VERB NOUN PRON NOUN AUX VERB ADJ VERB DET CCONJ VERB NOUN ADJ PUNCT
702	Muzvare Marara vanotiwo kunyange hazvo izvi zvakatora nguva chinhu chinofadza kuti mu nyika mave kuzova ne nhepfenyuro dze munharaunda , vachitiwo nhepfenyuro dzakadai dzakakosha kunyanyanya pa nguva ino ye chirwere che coronavirus .	NOUN PROPN VERB ADV CCONJ DET VERB NOUN NOUN ADJ DET ADP NOUN AUX VERB ADP NOUN ADP NOUN PUNCT VERB NOUN DET ADJ ADV ADP NOUN DET ADP NOUN ADP PROPN PUNCT
703	Vakambove mutapi we nhau uye vari mumiriri we Makonde mu dare re paramende Va Kindness Paradza vanobvuma kuti Zimbabwe yange yakasarira ku mashure pane dzimwe nyika kunyanyanya mu nyaya dzekutepfenyura .	ADJ NOUN ADP NOUN CCONJ PRON NOUN ADP PROPN ADP NOUN ADP NOUN NOUN PROPN PROPN VERB DET PROPN AUX VERB ADP ADV ADP PRON NOUN ADV ADP NOUN VERB PUNCT
704	Asi vanoti vari kugutsikana ne kuvandudzwa kwe mitemo ine chekuita ne kutapwa kwe nhau vachiti vatapi ve nhau pachavo vakapiwa mukana we kupa pfungwa dzavo pa mitemo iyi .	SCONJ VERB PRON VERB ADP VERB ADP NOUN AUX VERB ADP VERB ADP NOUN VERB NOUN ADP NOUN PRON VERB NOUN ADP VERB NOUN PRON ADP NOUN DET PUNCT
705	Asi mutevedzeri we mutauriri we bato rinopikisa re MDC Va Luke Tamborinyoka vanoti vatori ve nhau mu Zimbabwe vachiri kumbunyikidzwa zvakanyanya .	SCONJ NOUN ADP NOUN ADP NOUN VERB ADP PROPN NOUN PROPN PROPN VERB NOUN ADP NOUN ADP PROPN AUX VERB ADV PUNCT
706	Mukuru we sangano re Gender and Media Connect Amai Abigail Gamanya vanoti nyaya ye kuchengetedzeka kwe vatapi ve nhau kunyanya pa nguva ino ye chirwere che coronavirus chinhu chakakosha zvikuru .	NOUN ADP NOUN ADP PROPN CCONJ NOUN NOUN NOUN PROPN PROPN VERB NOUN ADP VERB ADP NOUN ADP NOUN ADV ADP NOUN DET ADP NOUN ADP PROPN NOUN ADJ ADJ PUNCT
707	Amai Gamanya vanoti pachine rwendo rwurefu pa nyaya dze kuenzaniswa kwe mikana pakati pe vanhukadzi ne vanhurume mu mabasa e kutapwa kwe nhau asi vanoti vari kufara kuti zvinhu zviri kushanduka sezvo makambani ane chekuita ne kutapa nhau akawanda mu nyika ave ne mitemo inokurudzira kuenzaniswa kwe mikana uku .	NOUN PROPN VERB AUX NOUN ADJ ADP NOUN ADP VERB ADP NOUN ADP ADP NOUN CCONJ NOUN ADP NOUN ADP VERB ADP NOUN SCONJ VERB AUX VERB DET NOUN AUX VERB ADV NOUN AUX VERB ADP VERB NOUN ADJ ADP NOUN AUX ADP NOUN VERB VERB ADP NOUN DET PUNCT
708	Zuva re World Press Freedom Day rakatarwa ne sangano re United Nations mugore ra 1993 uye rinocherechedzwa pasi rose musi wa 3 Chivabvu wega wega .	NOUN ADP PROPN NOUN NOUN NOUN VERB ADP NOUN ADP PROPN PROPN NOUN ADP NUM CCONJ VERB NOUN ADJ NOUN ADP NUM PROPN ADJ ADJ PUNCT
709	Pazuva iri vatapi ve nhau neve masangano anorwira kodzero dzavo vanowanzoungana mu nzvimbo dzakasiyana - siyana kucherechedza zuva iri asi izvi hazvizi kukwanisika gore rino nekuda kwe chirwere che coronavirus .	NOUN DET NOUN ADP NOUN ADP NOUN VERB NOUN PRON VERB ADP NOUN ADJ PUNCT ADJ VERB NOUN DET SCONJ DET ADV VERB NOUN DET SCONJ ADP NOUN ADP PROPN PUNCT
710	Chikwata che Kansas City Chiefs chakunda chikwata che San Francisco 49ers 31 - 20 chikabva chasimudza mukombe we National Footbal League kana kuti NFL Super Bowl 54 .	NOUN ADP PROPN PROPN PROPN VERB NOUN ADP PROPN PROPN PROPN NUM PUNCT NUM VERB VERB NOUN ADP PROPN PROPN PROPN CCONJ DET PROPN PROPN PROPN NUM PUNCT
711	Mutambo uyu watambirwa ku Miami , Florida .	NOUN DET VERB ADP PROPN PUNCT PROPN PUNCT
712	Patrick Mahomes ndiye akatungamira chikwata che Chiefs mu chikamu chekupedzisira kuti chisimudze mukombe uyu .	PROPN PROPN PRON VERB NOUN ADP PROPN ADP NOUN VERB DET VERB NOUN DET PUNCT
713	Chimwe chizvarwa chemu Zimbabwe chinogara ku South Carolina , America Va Promise Sande vanoti vange vachiona mutambo uyu ne shamwari dzavo uye vafara sezvo vange vachitsigira Chiefs kuti ndiyo inokunda .	PRON NOUN ADP PROPN VERB ADP PROPN PROPN PUNCT PROPN NOUN PROPN PROPN VERB AUX VERB NOUN DET ADP NOUN PRON CCONJ VERB ADV AUX VERB PROPN DET PRON VERB PUNCT
714	Vati mutambo we Super Bowl unotarisirwa zvakanyanya mu nyaya dze mitambo mu America .	VERB NOUN ADP PROPN PROPN VERB ADV ADP NOUN ADP NOUN ADP PROPN PUNCT
715	Vanhu vainge vari ku mutambo uyu vakarangarirawo aive mutambi we Basketball akashaya mu njodzi ye chikopokopo , Kobi Bryant ne vamwe vaainge ainawo kusanganisira mwanasikana wake Giana .	NOUN ADV AUX ADP NOUN DET VERB AUX NOUN ADP NOUN VERB ADP NOUN ADP NOUN PUNCT PROPN PROPN ADP PRON AUX VERB ADV NOUN PRON PROPN PUNCT
716	Mumiri we Gutu South mu dare re National Assembly , uye vari mukokeri we Zanu PF mu dare iri , Va Pupurai Togarepi , vanoti vanotambira danho rakaitwa ne Politburo ye bato ravo , iyo yakambovamisa basa rekuva mumuriri weve chidiki mu Politburo .	NOUN ADP PROPN PROPN ADP NOUN ADP PROPN PROPN PUNCT CCONJ AUX NOUN ADP PROPN PROPN ADP NOUN DET PUNCT NOUN PROPN PROPN PUNCT VERB VERB NOUN VERB ADP PROPN ADP NOUN PRON PUNCT PRON VERB NOUN VERB NOUN ADP NOUN ADP NOUN PUNCT
717	Va Togarepi vakamiswa basa iri pamwe ne vamwe vaviri ve chidiki , Va Lewis Matutu na Va Godfrey Tsenengamu .	NOUN PROPN VERB NOUN PRON CCONJ ADP PRON NUM ADP NOUN PUNCT NOUN PROPN PROPN CCONJ NOUN PROPN PROPN PUNCT
718	Vachitaura pa musangano wavakaita ne musi we Muvhuro , Va Matutu na Va Tsenengamu vakakurudzira mutungamiri we nyika , Va Emmerson Mnangagwa , kuti varwise huori huri kuitwa ne vamwe vakuru vakuru nyaya dze mabhizinesi .	VERB ADP NOUN VERB ADP NOUN ADP NOUN PUNCT NOUN PROPN CCONJ NOUN PROPN VERB NOUN ADP NOUN PUNCT NOUN PROPN PROPN PUNCT DET VERB NOUN AUX VERB ADP PRON ADJ ADJ NOUN ADP NOUN PUNCT
719	Vechidiki ava vakadoma sachigaro we Grain Millers Association of Zimbabwe , Va Tafadzwa Masarara ; mukuru we Sakunda Holdings , Va Kudakwashe Tagwireyi , uye mukuru we Green Fuels , Va Billy Rautenbach , se vanhu vari kuita huori hwakanyanyisa mu nyika .	NOUN DET VERB NOUN ADP NOUN NOUN NOUN ADP PROPN PUNCT NOUN PROPN PROPN PUNCT NOUN ADP PROPN PROPN PUNCT NOUN PROPN PROPN PUNCT CCONJ NOUN ADP PROPN PROPN PUNCT NOUN PROPN PROPN PUNCT ADV NOUN AUX VERB NOUN ADJ ADP NOUN PUNCT
720	Vachizivisa chisungo che Politburo , vakafanobata chigaro che mutauriri we bato , Va Patrick Chinamasa , vakati vatatu ava vambomiswa kuita mabasa avo mu bato kwe gore rose , uye vanokwanisa chete kuzokwikwidza zvigaro zvemu bato mushure me gore kubva musi wavamiswa kuita basa ne bato , uye kana vachinge vapedza zvidzidzo zwe gwara re bato ku Chitepo School of Ideology .	VERB NOUN ADP NOUN PUNCT ADJ NOUN ADP NOUN ADP NOUN PUNCT NOUN PROPN PROPN PUNCT VERB NUM PRON VERB VERB NOUN DET ADP NOUN ADP NOUN ADJ PUNCT CCONJ ADV ADJ VERB NOUN ADP NOUN ADP ADP NOUN ADP NOUN VERB VERB NOUN ADP NOUN PUNCT CCONJ ADV AUX VERB NOUN ADP NOUN ADP NOUN ADP PROPN NOUN ADP NOUN PUNCT
721	Va Togarepi vanoti munhu anoziva zvinoitwa ne bato ravo , nokudaro vachaita zvose zvinodiwa ne bato .	NOUN PROPN VERB NOUN VERB VERB ADP NOUN PRON PUNCT SCONJ VERB ADJ VERB ADP NOUN PUNCT
722	Va Togarepi vanotiwo vachiri nhengo ye Zanu PF yakazara , uye vacharamba vachienderera mberi nekuita basa ravo rekumirira vanhu vakavasarudza .	NOUN PROPN VERB AUX NOUN ADP PROPN PROPN ADJ PUNCT CCONJ VERB VERB ADV VERB NOUN PRON VERB NOUN VERB PUNCT
723	Asi mumiriri we Gutu South uyu anoramba mashoko ekuti pane vakuru vakuru vari kuvashandisa mu Zanu PF .	SCONJ NOUN ADP PROPN NOUN PRON VERB NOUN DET AUX ADJ ADJ AUX VERB ADP PROPN PROPN PUNCT
724	Asi imwe nyanzvi mu nyaya dze matongerwo e nyika , uye vari mukuru we zvirongwa mu sangano re Zimbabwe Network for Social Justice , Va Tendai Ruben Mbofana , vanoti ve chidiki ava havaifanirwa kunge vakaomeserwa mushure me kufumura huori huri kuitwa ne vamwe vakuru vakuru vanodyidzana ne Zanu PF .	SCONJ PRON NOUN ADP NOUN ADP NOUN ADP NOUN PUNCT SCONJ AUX NOUN ADP NOUN ADP NOUN ADP PROPN NOUN ADP NOUN NOUN PUNCT NOUN PROPN PROPN PROPN PUNCT VERB ADP NOUN PRON ADV AUX VERB ADP ADP VERB NOUN AUX VERB ADP PRON ADJ ADJ VERB ADP PROPN PROPN PUNCT
725	Va Mbofana vanotiwo havaone chinganodzidzwa ne vechidiki ve Zanu PF ku Chitepo School of Ideology , sezvo zviri kuratidza pachena kuti zvaifumurwa ne vechidiki ava , zvinova zve huori hwauraya nyika , zviri izvo zvakapa kuti vambomiswa mabasa avo mu Zanu PF .	NOUN NOUN VERB VERB VERB ADP NOUN ADP PROPN PROPN ADP PROPN NOUN ADP PROPN PUNCT ADV PRON VERB ADJ DET VERB ADJ NOUN DET PUNCT AUX ADP NOUN VERB NOUN PUNCT AUX PRON VERB DET VERB NOUN DET ADP PROPN PROPN PUNCT
726	Va Mbofana vanoti zvakaitwa ne vechidiki ava zvakanaka chose , uye Zanu PF yaitofanirwa kubuda ne chisungo chekurwisa huori kwete kubuda ne chisungo chinoranga vari kukurudzira kuti huori hupere mu nyika .	NOUN PROPN VERB VERB ADJ NOUN DET ADJ ADJ PUNCT CCONJ PROPN PROPN AUX VERB ADP NOUN VERB NOUN ADV VERB ADP NOUN VERB AUX VERB DET NOUN VERB ADP NOUN PUNCT
727	Zvizvarwa zve Zimbabwe zviri mu South Africa zvakaumba sangano idzva rakanangana ne kubatsira vanhu vanobva ku Zimbabwe vari kuvhiringwa ne dambudziko re Covid - 19 , mu South Africa asi pasina rubatsiro rwavari kuwana kubva ku hurumende ya Va Cyril Ramaphosa .	NOUN ADP PROPN PRON ADP PROPN PROPN VERB NOUN ADJ VERB ADP VERB NOUN VERB ADP PROPN AUX VERB ADP NOUN ADP PROPN PUNCT NUM PUNCT ADP PROPN PROPN SCONJ VERB NOUN PRON VERB ADP ADP NOUN ADP NOUN PROPN PROPN PUNCT
728	Sangano re Zimbabwe United for Progress , iro rakaumbwa mwedzi wapera , rinoti rakaumbwa mushure mekunge hurumende ye South Africa yaumba homwe ye mari inobatsira zvizvarwa zve South Africa chete zviri kuvhiringwa ne Covid - 19 .	NOUN ADP PROPN ADJ ADP NOUN PUNCT DET VERB NOUN ADJ PUNCT VERB VERB ADP AUX NOUN ADP PROPN PROPN VERB NOUN ADP NOUN VERB NOUN ADP PROPN PROPN ADJ DET VERB ADP PROPN PUNCT NUM PUNCT
729	Sachigaro we sangano iri , Amai Martha Chasi , vanoti sangano ravo rine vanhu vakasiyana siyana vakaunganidzwa kuti vayamure zvizvarwa zve Zimbabwe , ne kuzvitsvagira mari , chekudya , pekugara ne zvimwe zvinokosha mu hupenyu .	NOUN ADP NOUN DET PUNCT NOUN PROPN PROPN PUNCT VERB NOUN PRON AUX NOUN ADJ ADJ VERB DET VERB NOUN ADP PROPN PUNCT CCONJ VERB NOUN PUNCT NOUN PUNCT NOUN CCONJ PRON ADJ ADP NOUN PUNCT
730	Amai Chasi vanoti basa guru rekutanga ndere kuyamura mhuri ye Zimbabwe yose iri mu South Africa , iyo yakatarisana ne matambudziko ari kukonzerwa ne chirwere che Covid - 19 .	NOUN PROPN VERB NOUN ADJ VERB AUX VERB NOUN ADP PROPN ADJ DET ADP PROPN PROPN PUNCT DET VERB ADP NOUN AUX VERB ADP NOUN ADP PROPN PUNCT NUM PUNCT
