text	target	condition
Cóbónú sɔmì sɔmì hwenu ɔ́ ná wá ɔ́ " xó jíjlá gɔnu lɛ́ɛ hɛn ɔ́ ye ná jlá nǔwíwá tɛnmɛ tɛnmɛ tòxó ɖɔ gbɛta lɛ́ɛ tɔn alǒ mɛ ée xwè agbahwlɛnhwlɛn lɛ́ɛ é tɔn .	SCONJ NOUN NOUN NOUN DET VERB VERB DET PUNCT NOUN VERB NOUN DET VERB DET PRON VERB VERB NOUN ADJ ADJ NOUN ADP NOUN DET ADJ CCONJ NOUN PRON NOUN NOUN DET PART ADJ PUNCT	fon
Ɖò gbetakɛn ée hɛn sɛ́nkwín 13 tɔn ɔ́ mɛ̀ ɔ́ " HAAC ɖènyǐ hwenu sɔmì sɔmì gbò bló ɔ́ ná xɔ é .	ADP NOUN PRON VERB NOUN NUM ADJ DET ADP DET PUNCT PROPN ADV NOUN NOUN NOUN VERB VERB DET VERB VERB PART PUNCT	fon
É ná bɛsín azǎn 25ɔ́ aluunsùn tɔn gbè ɖò gàn wěwě zǎn mɛ̀ tɔn mɛ̀ wá yì jɛ azǎn 25ɔ́ xwèjísùn xwè 2021ɔ́ tɔn gbè ɖò gàn wěwě zǎn mɛ̀ tɔn mɛ̀ .	PRON VERB VERB NOUN NUM PROPN ADJ NOUN ADP NOUN NOUN NOUN ADP ADJ ADP VERB VERB VERB NOUN NUM PROPN NOUN NUM ADJ NOUN ADP NOUN NOUN NOUN ADP ADJ ADP PUNCT	fon
Tutomɛ ɖevo è gbetakɛn ɔ́ hɛn lɛ́ɛ ɖye : è xà gbetakɛn kɛ́n 21 - 2 / HAAC azǎn 13ɔ́ aluunsùn xwè 2021ɔ́ tɔn gbè bó hɛn lě xó jíjlá gɔnu lɛ́ɛ ná wànǔ gbɔn ɖò sɔmì sɔmì gbò bló tògán sísɔ ée ná tîin ɖò xwè 2021ɔ́ tɔn mɛ̀ é .	NOUN ADJ PRON VERB DET VERB DET DET PUNCT PRON VERB NOUN NOUN NUM PUNCT NUM PUNCT PROPN NOUN NUM PROPN NOUN NUM ADJ NOUN ADP VERB ADV VERB VERB NOUN DET VERB VERB ADP ADP NOUN NOUN VERB VERB NOUN NOUN PRON VERB VERB ADP NOUN NUM ADJ ADP PART PUNCT	fon
Buukina ko yì CAN ɖò gbɛta A ɔ́ mɛ̀ hwenu è xò Ajinaku Abijan tɔn lɛ́ɛ ɔ́ é ( 4 - 1 ) .	PROPN ADV VERB PROPN ADP NOUN PROPN DET ADP NOUN PRON VERB NOUN PROPN ADJ DET DET PART PUNCT NUM PUNCT NUM PUNCT PUNCT	fon
Hamed Blakiss Ouattara wɛ dó ɖɔ nukɔntɔn ɔ́ ɖò cɛ́jú 10ɔ́ mɛ̀ .	PROPN PROPN PROPN VERB VERB ADP NOUN DET ADP NOUN NUM ADP PUNCT	fon
Ɖɔ̀ 2ɔ́ è dó ɖò cɛ́jú 13ɔ́ mɛ̀ .	ADV NUM PRON VERB ADP NOUN NUM ADP PUNCT	fon
Abijan wá mɔ penaty bɔ Brahima Ouattara dó bɛ́ zɔ́n bɔ kɛ́n ɖokpó gbò Ajinaku lɛ́ɛ có bɔ ye yì gbɔjɛ́ .	NOUN VERB VERB ADV CCONJ PROPN PROPN VERB VERB ADV CCONJ NOUN NUM ADP PROPN DET ADP CCONJ PRON VERB NOUN PUNCT	fon
Buukina ée ko ɖò nukɔn ɖayǐ ɔ́ lɛ́ wá dó ɖɔ we " ɖokpó ɖò cɛ́jú 73ɔ́ mɛ̀ bɔ 2ɔ́ ɖò cɛ́jú 85ɔ́ mɛ̀ .	PROPN PRON ADV VERB NOUN ADJ DET ADV VERB VERB ADP NUM PUNCT NUM ADP NOUN NUM ADP CCONJ NUM ADP ADV NUM ADP PUNCT	fon
Ɖò gbɛta B ɔ́ mɛ̀ ɔ́ " gǒ xó dó ɖɔ mɛ̀ gudo tɔn ɔ́ wɛ è tó nɔte kpɔ́n hwɛ̌ có Ghana wá dó ɖɔ 5 bɔ Nijɛɛ dó 3 .	ADP NOUN PROPN DET ADP DET PUNCT NOUN VERB VERB VERB ADP ADV ADJ DET VERB PRON ADV NOUN VERB ADV ADP PROPN VERB ADP ADP NUM CCONJ PROPN ADP NUM PUNCT	fon
Ɖò cɛ́jú 90 mɛ̀ ɔ́ " gbɛta we lɛ́ɛ ɖě kpéwú bó dó ɖɔ ǎ .	ADP NOUN NUM ADP DET PUNCT NOUN NUM DET ADV VERB ADP VERB ADV PART PUNCT	fon
Kpódó ɖùɖéjí nɛ́ kpán ɔ́ " Buukina - Faso kpódó Ghana kpán wá yí xò kpó ɖó nú Mauritanie " Gambie " Ouganda " Tanzanie " Namibie kpódó Mozambique kpán bɔ ye yì CAN U20 ée ná tîin ɖò Mauritanie ɖò xwè 2021ɔ́ mɛ̀ é .	NOUN NOUN ADJ CCONJ DET PUNCT PROPN PUNCT PROPN CCONJ NOUN CCONJ VERB VERB VERB CCONJ VERB ADP PROPN PUNCT PROPN PUNCT NOUN PUNCT PROPN PUNCT PROPN CCONJ PROPN CCONJ CCONJ PRON VERB PROPN PROPN PRON VERB VERB ADP PROPN ADP NOUN NUM ADP PART PUNCT	fon
Gbeyiɖɔ Mali tɔn è ahwan nukɔn sya " ahwangán Assimi Goïta kùn ɔ́ " wá Accra ɖò tɛníígbè azǎn 14ɔ́ zoosùn ɔ́ tɔn .	NOUN PROPN ADJ PRON VERB NOUN VERB PUNCT NOUN PROPN PROPN ADV DET PUNCT VERB PROPN ADP NOUN NOUN NUM ADV DET ADJ PUNCT	fon
Tògán Ghana tɔn ée lɛ́ɛ ɖò gǎn nyì ɖò CEDEAO nù ɔ́ wɛ yí yě .	NOUN PROPN ADJ PRON ADV VERB NOUN AUX ADP PROPN ADP DET VERB VERB PRON PUNCT	fon
Xó jɔ xó lɛ́ɛ ná ɖibla tîin ɖò táatagbè zǎnzǎn .	NOUN VERB NOUN DET VERB VERB VERB ADP NOUN NOUN PUNCT	fon
Amɔ̌ toolo ɔ́ " è ko tuun ɖɔ gbɛta kplékplé tò ɔ́ tɔn ée nɔ xò tòví lɛ́ɛ sín hwɛngán kàn ɔ́ ( CNSP ) " wá Kpódó tutomɛ ɖé kpán bɛ́ gbɔnvo nú nǔ è ɖó núkún wɛ CEDEAO ɖè lɛ́ɛ é .	CCONJ ADV DET PUNCT PRON ADV VERB ADP NOUN NOUN NOUN DET ADJ PRON VERB VERB NOUN DET ADP NOUN NOUN DET PUNCT PROPN PUNCT PUNCT VERB NOUN NOUN DET CCONJ CCONJ VERB ADP NOUN PRON VERB NOUN ADP PROPN DET DET PART PUNCT	fon
Tutomɛ tòví lɛ́ɛ tɔn nɛ́ byɔ́ ɖɔ è ní sɔ tògán ée má ɖò ahwan mɛ̀ ǎ ɔ́ nú é ná nɔ tò zínkpó ɔ́ jí hwɛ̌ nú sùnzán wěwě .	NOUN NOUN DET ADJ ADJ VERB SCONJ PRON AUX VERB NOUN PRON VERB VERB NOUN ADP PART DET ADP PRON VERB VERB NOUN NOUN DET ADP ADV ADP NOUN NOUN PUNCT	fon
Ɖò CNSP sín akpáxwé ɔ́ " ée ye hwɛ́n awɔntin ayǐ ɖò tò ɔ́ mɛ̀ ɖò síbígbè azǎn 12ɔ́ zofínkplɔsùn ɔ́ tɔn ɔ́ " ye mɔ tutomɛ sùnzán 18 ɖayǐ bɔ mɛ è má ɖò ahwan mɛ̀ ǎ alǒ mɛ ɖò ahwan mɛ̀ ɔ́ ná kùn tò ɔ́ .	ADP PROPN ADP NOUN DET PUNCT PRON PRON VERB NOUN NOUN ADP NOUN DET ADP ADP NOUN NOUN NUM PROPN DET ADJ DET PUNCT PRON VERB NOUN NOUN NUM ADJ CCONJ PRON PRON VERB VERB NOUN ADP PART CCONJ PRON ADP NOUN ADP DET VERB VERB NOUN DET PUNCT	fon
Sɔja lɛ́ɛ sɔ ɖò yeɖee mɛ̀ ǎ ɖó ye sɔ ɖò gbè ɖokpó ɔ́ dó wɛ ǎ .	NOUN DET VERB ADP PRON ADP PART VERB PRON VERB ADP NOUN NUM DET VERB VERB PART PUNCT	fon
Tòxó ɖɔ gbɛta è ylɔ́ ɖɔ " Mouvement du 5 juin " ( M5 - RFP ) ɔ́ sín akpáxwé gege gbɛ́ gbetakɛn è tò ɔ́ kplé bó sɔ ɖò Bamako ɔ́ .	NOUN ADJ NOUN PRON VERB ADP PUNCT NOUN ADJ NUM NUM PUNCT PUNCT PROPN PUNCT PROPN PUNCT DET ADV NOUN ADV NOUN NOUN PRON VERB DET VERB ADP VERB ADP PROPN DET PUNCT	fon
È sɔ́ xú énɛ́ jí ɔ́ " CEDEAO byɔ́ ɖɔ è ní sɔ mɛ è má ɖò ahwan mɛ̀ ǎ ɔ́ ɖokpó ní kpɔ́n gǎn zínkpó ɔ́ jí nú sùnzán wěwě ; azɔ̌ è ɖò tè kpɔ́n ahwangán Goïta ɔ́ hwe ɖěbǔ ǎ .	PRON VERB NOUN ADJ ADP DET PUNCT PROPN VERB ADV PRON ADP VERB PRON PRON VERB VERB NOUN ADP PART DET NUM ADP VERB NOUN NOUN DET ADP ADP NOUN NOUN PUNCT NOUN PRON VERB VERB VERB NOUN PROPN DET VERB ADV PART PUNCT	fon
Akwɛ zɔ́ wá tɛn dódó gbɛ ɔ́ tɔn ( FMI ) ná sɔ axɔ́ è Benɛ ɖù lɛ́ɛ kɛ́ ɛ́ bó ná sɔ kɛ̀ tò 24 ɖevo lɛ́ɛ lɔ́ɔ mɔ̌ .	NOUN VERB VERB NOUN ADP NOUN DET ADJ PUNCT PROPN PUNCT VERB VERB NOUN PRON PROPN ADJ DET ADV DET ADP VERB VERB NOUN NOUN NUM ADJ DET ADV ADV PUNCT	fon
Gbetakɛn nɛ́ ɔ́ nukɔntɔ́ azɔxwé nɛ́ tɔn lɛ́ɛ wɛ yì hɔn lóbó ɖetɔn . Alɔ è FMI ɖó bó na dalɔ tò è ɖò nǔ wà dó kpɔ́ xɛ́ɛ wɛ lɛ́ɛ ɖò azɔnkwín Kovidi - 19 ɔ́ liza xá lí nù ɔ́ nɛ́ ; tutomɛ mɔ̌wun ɖò FMI sín nǔwíwá è ylɔ́ ɖɔ " fonds fiduciaire ARC lɛ́ɛ mɛ̀ .	NOUN ADJ DET NOUN NOUN ADJ ADJ DET VERB VERB VERB CCONJ ADV PUNCT NOUN PRON PROPN VERB ADP VERB VERB NOUN PRON VERB NOUN VERB ADP ADV ADV SCONJ DET VERB NOUN NOUN PUNCT NUM DET VERB ADV VERB ADP DET ADJ PUNCT NOUN ADV ADP PROPN ADP NOUN PRON VERB ADP PUNCT NOUN PROPN PROPN DET ADP PUNCT	fon
Akwɛ è FMI ɖó bó ná ná ɔ́ bǐ ná yì livi 500 dollars tɔn bɔ gǎn ɔ́ lá dó mɔkàn lí azɔxwé ɔ́ tɔn jí .	NOUN PRON PROPN VERB ADP VERB VERB DET ADJ VERB VERB PROPN NUM NOUN ADJ CCONJ NOUN DET VERB ADP NOUN ADP NOUN DET ADJ ADP PUNCT	fon
Gbetakɛn FMI tɔn nɛ́ ná dalɔ tò lɛ́ɛ bɔ ye ná liza xá azɔnkwín Kovidi - 19 ɔ́ ganjí .	NOUN PROPN ADJ ADJ VERB VERB NOUN DET CCONJ PRON VERB VERB ADP NOUN NOUN PUNCT NUM DET ADV PUNCT	fon
 Tò mìtɔn ée má ɖó nǔɖé ǎ lɛ́ɛ bɔ Azɔnkwín ɔ́ ká ɖò tagba dó nú yě wɛ lɛ́ɛ ɔ́  mì ná ná nǔ yě bɛ́ ná xɔ axɔ́ è ye ɖù dó FMI lɛ́ɛ "	PUNCT NOUN ADJ PRON VERB VERB NOUN PART DET CCONJ NOUN DET ADV VERB ADV ADP ADP PRON PART DET DET PUNCT PRON VERB VERB NOUN PRON CCONJ VERB VERB NOUN PRON PRON VERB ADP PROPN DET PUNCT	fon
mì ná kpɔ́n káká yì jɛ sùn ayizɛn gudo bó ná kpɔ́n ɖɔ mì síxú lɛ́ɛ wá alɔgɔ ɖevo nú yě ají " axɔ́ è mì jó nú yě ɔ́ ná zɔ́n bɔ nǔ kpɛɛ è ɖò ye sí ɔ́ "	PRON VERB VERB ADV VERB VERB NOUN NOUN ADV ADP VERB VERB ADP PRON VERB DET VERB NOUN ADJ ADP PRON ADV PUNCT NOUN PRON PRON VERB ADP PRON DET VERB VERB CCONJ NOUN ADJ PRON VERB PRON VERB DET PUNCT	fon
ye ná sɔ dó xɔ atinkɛn nú azinzɔnnɔ yetɔn lóbó ná xò kàn dó gbɛ ninɔ ye ɖesu tɔn wú " Kristalina Georgieva " gǎn kpabliba FMI tɔn ɔ́ wɛ ɖɔ mɔ̌ .	PRON VERB VERB VERB NOUN NOUN ADP NOUN ADJ CCONJ VERB VERB NOUN ADP NOUN ADV PRON ADV ADJ ADP PUNCT PROPN PROPN PUNCT NOUN NOUN PROPN ADJ DET VERB VERB ADV PUNCT	fon
Ɖò nǔwíwá élɔ́ mɛ̀ ɔ́ " xósúsú zɔ wá tɔ́ ɔ́ fyan mɛ ɖò gbè yí nú nǔkanbyɔ́ mɛ ɖé mɛ̀ : " aní wɛ ɖiɖe " emojis " ée mì nɔ zán ɖò nǔwlánwlán hwenu ɖò alǒkàn mìtɔn lɛ́ɛ jí nɔ ɖexlɛ́ ɖò mì ɖesunɔ wú ?	ADP NOUN ADJ ADP DET PUNCT NOUN ADV VERB ADJ DET VERB PRON VERB NOUN VERB ADP NOUN ADP DET ADP PUNCT PUNCT NOUN VERB VERB PUNCT NOUN PUNCT PRON PRON VERB VERB ADP NOUN NOUN ADP NOUN ADJ DET ADP VERB VERB ADP PRON ADV ADP PUNCT	fon
 Cóbónú mì ná yì gɔn mɛ̀ xó ɔ́ tɔn ɔ́  è ɖò tají bɔ mì má tuun vogbingbɔn è ɖò " emoticône lɛ́ɛ " kpódó " emoji " lɛ́ɛ kpán tɛntin é gbɔn tín è mì tín yě mɛ̀ ɔ́ gblamɛ .	PUNCT NOUN PRON VERB VERB NOUN ADP NOUN DET ADJ DET PUNCT PRON VERB ADJ CCONJ PRON VERB VERB NOUN PRON VERB PUNCT PROPN DET PUNCT CCONJ PUNCT NOUN PUNCT DET CCONJ NOUN PRON ADP VERB PRON PRON VERB PRON ADP DET ADP PUNCT	fon
Ɖó è ní tɛɖɛ̌ jí ganjí ɖɔ nǔ we lɛ́ɛ kún ɖò nǔ ɖokpó ɔ́ ɖɔ wɛ ó .	NOUN PRON ADP VERB ADP ADV ADP NOUN NUM DET ADP ADP NOUN NUM DET ADV VERB ADP PUNCT	fon
Emoji kpódó émoticône kpán ɖó tàn ɖokpó ɔ́ lɛ́ɛ ǎ .	NOUN CCONJ NOUN CCONJ ADP NOUN NUM DET DET PART PUNCT	fon
È tuun hwɛ̌ ɖɔ étimocône lɛ́ɛ ɔ́ " ɖiɖe ɖé sín núkúnmɛ wɛ è nɔ sɔ́ ɖayǐ .	PRON VERB VERB ADP PRON DET DET PUNCT NOUN DET ADV NOUN VERB PRON VERB VERB ADV PUNCT	fon
Núkúnmɛ kpɛví koklojónɔ ɖélɛ́ɛ wɛ bó nɔ ɖè lě è ɖè ɔ́ xlɛ́ : alwɛ mɛ̀ à " awăjíjɛ́ mɛ̀ wɛ à " nǔ víví nú mɛ dín gàn wɛ à . . . "	NOUN ADV NOUN DET VERB ADP VERB VERB ADV PRON VERB DET VERB PUNCT NOUN ADP PART PUNCT NOUN ADP VERB PART PUNCT NOUN ADV ADP NOUN VERB NOUN SCONJ PART PUNCT PUNCT PUNCT PUNCT	fon
Bó ná dó yígbè nú nǔ è mí nɔ kanbyɔ́ miɖee lɛ́ɛ ɔ́ " mì kàn nǔ byɔ́ Franck Kɛnnɛvo .	ADP VERB VERB VERB ADP NOUN PRON PRON VERB NOUN ADV DET DET PUNCT PRON VERB NOUN VERB PROPN PROPN PUNCT	fon
É tín lě nǔ lɛ́ɛ ná yì gbɔn ɔ́ nú mǐ tɛnwin lɛnwin .	PRON VERB ADV NOUN DET VERB VERB ADP DET ADP NOUN NUM NOUN PUNCT	fon
Mí ɖótó xó ɖɔ é : Maurice Thantan nǔwlánwlán zɔ wá tɔ́ è è sɔ è " tokpɔnlagán sísɔ xwè 2020ɔ́ tɔn " Xó tají lɛ́ɛ " tòxó ɖiɖɔ .	PRON VERB VERB ADV ADP PUNCT PROPN PROPN NOUN VERB NOUN ADJ PRON PRON VERB PRON PUNCT NOUN VERB NOUN NUM ADJ PUNCT NOUN ADJ DET PUNCT NOUN ADV PUNCT	fon
Nukɔntɔ́ mɛ nɔ ɖɔnǔ dó tòví bǐ kpáa nù ɖò tògán ɔ́ gbásá ɔ́ " Pascal Affo nyí mátîintɔ́ ɖò azǎn 26ɔ́ aluunsùn xwè 2021ɔ́ tɔn gbè ɖò Kutɔnu ɖò xwè tɔn 62ɔ́ mɛ̀ .	NOUN PRON VERB VERB ADP NOUN ADJ ADJ ADP VERB NOUN DET NOUN DET PUNCT PROPN PROPN AUX NOUN ADP NOUN NUM PROPN NOUN NUM ADJ NOUN ADP PROPN ADP NOUN ADJ NUM ADP PUNCT	fon
È ɖi í ɖò nyɔnúzángbè élɔ́ ɖò Agbomɛ Kánɖòfí . Tògán ɔ́ nɔ cyɔ́ nǔwíwá azɔgbɛ tɔ́n tɔn sín dòmɛ hwenu è fɔ yɛsu lɛ́ɛ gudo ɖò amisa xwé é .	PRON VERB ADP VERB NOUN ADJ ADP NOUN PROPN PUNCT NOUN DET VERB VERB NOUN NOUN ADJ ADJ ADP NOUN NOUN PRON VERB NOUN DET ADV ADP NOUN NOUN PART PUNCT	fon
Ée é sè kú tɔn toolo ɔ́ " Patrice TALƆN yì xwè tɔn gbè bó ná yí ɖalɔ akɔ́n jí nú hɛ̌n(NUM)ɔ tɔn lɛ́ɛ .	PRON PRON VERB VERB ADJ ADV DET PUNCT PROPN PROPN VERB NOUN ADJ NOUN ADP VERB VERB VERB NOUN ADP ADP NOUN ADJ DET PUNCT	fon
Azɔwatɔ́ ɖò tò gege tɛntin tɔ́ wɛ " Patrice TALƆN tó sɔ ɛ́ gǎn bɔ́ dó gǎn wú tògán gbásá ɔ́ tɔn hwɛ̌ ɖò 15ɔ́ lidósùn xwè 2016ɔ́ tɔn mɛ̀ " cóbó lɛ́ wá sɔ ɛ́ nukɔntɔ́ mɛ è nɔ ɖɔnǔ dó tòví bǐ kpáa nù ɖò tògán ɔ́ gbásá ɔ́ " sùn tɔn we gudo " ɖò azǎn 6ɔ́ lidósùn ɔ́ tɔn .	NOUN ADP NOUN ADV ADJ ADJ VERB PUNCT PROPN PROPN ADV VERB DET NOUN CCONJ VERB NOUN ADP NOUN NOUN DET ADJ ADV ADP NUM PROPN NOUN NUM ADJ ADP PUNCT SCONJ DET VERB VERB PART NOUN PRON PRON VERB VERB ADP NOUN ADJ ADJ ADP VERB NOUN DET NOUN DET PUNCT NOUN ADJ NUM ADV PUNCT ADP NOUN NUM PROPN DET ADJ PUNCT	fon
È nɔ tɛn nɛ́ mɛ̀ ɖi bla xɔ xwè atɔ́ɔn .	PRON VERB NOUN ADJ ADP ADJ VERB VERB NOUN NUM PUNCT	fon
Ɖayi ɔ́ " ɖò xwè 2007ɔ́ mɛ̀ ɔ́ " è sɔ Pascal Affo nú nukɔntɔ́ gǎn - hɔn - yì - tɔ́ ée nɔ kpénúkún dó xó è kàn Aflika gbéjí ɔ́ nù lɛ́ɛ kpódó Benɛ kpán kpódó núkún kpé dó Benɛ ví ée ɖò tò gudo lɛ́ɛ é kpán wú ɔ́ gbásá tɔn "	NOUN DET PUNCT ADP NOUN NUM ADP DET PUNCT PRON VERB PROPN PROPN ADP NOUN NOUN PUNCT VERB PUNCT VERB PUNCT ADJ PRON AUX VERB ADP NOUN PRON VERB PROPN NOUN DET ADP DET CCONJ PROPN CCONJ CCONJ NOUN VERB ADP PROPN ADV PRON VERB NOUN ADV DET PART CCONJ ADP DET NOUN ADJ PUNCT	fon
bó lɛ́ɛ wá sɔ ɛ́ gǎn è ná nɔ kpénúkún dó Benɛ ví ée ɖò tò gudo wú lɛ́ɛ é bɛsín 2008 wá yì 2011 .	CCONJ DET VERB VERB PART NOUN PRON VERB VERB VERB ADP PROPN ADV PRON VERB NOUN ADV ADP DET PART VERB NUM VERB VERB NUM PUNCT	fon
É lɛ́ wá yì Yovo tò mɛ̀ ( France ) " bó nyí gǎn - hɔn - yì - tɔ́ wěɖexamɛtɔ́ ɖò Benɛ gbásá ée ɖò Paris é .	PRON DET VERB VERB PROPN NOUN ADP PUNCT PROPN PUNCT PUNCT ADP AUX NOUN PUNCT VERB PUNCT VERB PUNCT ADJ NOUN ADP PROPN NOUN PRON VERB PROPN PART PUNCT	fon
Azɔwatɔ́ ɖò tò gege tɛntin tɔ́ è é nyí é lɛ́ kùn í yì Awɔnlin bɛ́ wěɖexamɛtɔ́ ɖò Benɛ gbásá ée ɖò Lagos ɔ́ é " bó lɛ́ wá yì nyí ɖò Abuja " é lɛ́ nyí gbeyiɖɔ Benɛ tɔn ɖò Cameroun " ɖò CEDEAO " ɖò Tchad bɛsín xwè 1998ɔ́ mɛ̀ wá yì jɛ xwè 2005ɔ́ mɛ̀ .	NOUN ADP NOUN ADV ADJ ADJ PRON PRON AUX PRON DET VERB ADP VERB NOUN CCONJ NOUN ADP PROPN NOUN PRON VERB PROPN DET PART PUNCT ADP DET VERB VERB AUX ADP PROPN PUNCT PRON DET AUX VERB PROPN ADJ ADP PROPN PUNCT ADP PROPN PUNCT ADP PROPN VERB NOUN NUM ADP VERB VERB VERB NOUN NUM ADP PUNCT	fon
Azɔnkwín Kovidi - 19 ɔ́ ɖò jijɛ jí wɛ bleble ɖò Benɛ ( mɛ 850 wɛ bɛ́ " è kpó ɖò mɛ 565 wú " é gbɔ́ nú mɛ 272 " mɛ 13 ká kú ; lě kɛ́n ɖíɖó ɖè gbɔn káká wá jɛ azǎn 20ɔ́ ayidósùn xwè 2020ɔ́ tɔn gbè é nɛ́ ) " bɛ́ byɔ́ ɖɔ ayi ní lɛ́ ɖòtè tawun dó za li xá azɔnkwín ɔ́ wú .	NOUN NOUN PUNCT NUM DET VERB VERB ADP VERB VERB ADP PROPN PUNCT NOUN NUM SCONJ CCONJ PUNCT PRON VERB ADP NOUN NUM ADP PUNCT PRON ADP ADP NOUN NUM PUNCT NOUN NUM ADV VERB PUNCT ADJ NOUN VERB VERB ADP ADV VERB VERB NOUN NUM PROPN NOUN NUM ADJ NOUN PART ADJ PUNCT PUNCT CCONJ VERB VERB NOUN ADP DET VERB NOUN VERB VERB ADV ADV NOUN DET ADP PUNCT	fon
Amɔ̌ " é jɛxa ɖɔ è ní tuun nǔ dó Azɔnkwín Kovidi - 19 ɔ́ wú bó ná síxú tuun gbeta è è na sɔ hwenu é ná bà jǒnɔ mɛ é . Kovidi - 19 nɔ hu mɛ có ɔ́ " è ká nɔ zán amasin bɛ́ nɔ gbɔ̀ .	CCONJ PUNCT PRON VERB VERB PRON ADP VERB NOUN ADP NOUN NOUN PUNCT NUM DET ADP CCONJ VERB VERB VERB NOUN PRON PRON VERB VERB NOUN PRON VERB VERB NOUN ADP PART PUNCT NOUN PUNCT NUM VERB VERB PRON ADP DET PUNCT PRON ADV VERB VERB NOUN CCONJ VERB ADP PUNCT	fon
 Gege mɛ è bɛ́ azɔn nɛ́ ɔ́ tɔn nɔ mɔ azɔn gbigbɔ ( ɖi bla yi 80 % mɔ̌ ) ényí è má tlɛ glɔ́n yě dó dotóoxwé ǎ é  nǔ è è xà ɖò mɔkàn OMS tɔn jí é nɛ́ .	PUNCT ADV PRON PRON VERB NOUN ADJ DET ADJ VERB VERB NOUN NOUN PUNCT ADJ ADV ADV NUM NUM ADV PUNCT SCONJ PRON VERB VERB VERB PRON ADP NOUN DET PART PUNCT NOUN PRON PRON VERB ADP NOUN PROPN ADJ ADP PART ADJ PUNCT	fon
Amɔ̌ walɔ ɖagbe zínzán bó ná dó nyì alɔ nú azɔnkwín nɛ́ wɛ́ ɖò tají .	CCONJ NOUN ADV NOUN ADP VERB VERB AUX NOUN ADP NOUN ADJ VERB ADP ADJ PUNCT	fon
Énɛ́ wɛ zɔ́n bɔ è ɖó ná zán walɔ ɖagbe élɔ́ lɛ́ɛ : gɔ́nú za li xá azɔnkwín ɔ́ sín walɔ è mí ko tuun é ɔ́ " é jɛxa ɖɔ è ní lɛ́ tuun nǔ élɔ́ lɛ́ɛ .	PRON VERB VERB CCONJ PRON VERB VERB VERB NOUN ADJ ADJ DET PUNCT NOUN ADV VERB ADV NOUN DET ADV NOUN PRON PRON ADV VERB ADP DET PUNCT PRON VERB SCONJ PRON ADP DET VERB NOUN ADJ DET PUNCT	fon
Lanmɛ wà ɖawun sín wuntun ɖélɛ́ɛ wɛ bó ká nyí azɔnkwín nɛ́ kɛɖɛ tɔn ǎ .	NOUN VERB ADV ADV NOUN ADJ VERB CCONJ ADV AUX NOUN ADJ NOUN ADJ DET PUNCT	fon
Gǎn - hɔn - yì - tɔ́ tò ɔ́ tɔn ée nɔ kpénúkún dó tutomɛ lɛ́ wú ɔ́ " Abdoulaye Bio Tchané " hùn nǔ sín azɔ̌ ée ali kún gbɔn dò glwɛ tɔn ɖò Benɛ kpódó Nijɛɛ kpán tɛntin é ɖò azǎn 20ɔ́ nǔxwásùn xwè 2021ɔ́ tɔn gbè .	NOUN PUNCT VERB PUNCT VERB PUNCT ADJ NOUN DET ADJ PRON AUX VERB ADP NOUN DET ADP DET PUNCT PROPN PROPN PROPN PUNCT VERB NOUN ADP NOUN PRON NOUN ADP ADP NOUN ADJ ADJ ADP PROPN CCONJ PROPN CCONJ NOUN PRON VERB NOUN NUM PROPN NOUN NUM ADJ NOUN PUNCT	fon
Azǎn 20ɔ́ nǔxwásùn xwè 2021ɔ́ tɔn gbè ɖò Sɛmɛ - Kpoji wɛ é hùn nǔ sín nù ɖò gǎn - hɔn - yì - tɔ́ tɔn ɖelɛ́ɛ kpódó afɔ sɔ ɖo tè tɔ Chine tɔn ée ɖò Benɛ é kpán núkún mɛ̀ . Ali è ná gbɔn dò glwɛ ɖò Nijɛɛ Kpódó Benɛ kpán tɛntin ɔ́ " ga ɖiɖi tɔn kilomɛtlu 1980 bɔ 675 ɖò Benɛ .	NOUN NUM PROPN NOUN NUM ADJ NOUN ADP PROPN PUNCT NOUN VERB PRON VERB NOUN ADP ADP ADP NOUN PUNCT VERB PUNCT VERB PUNCT ADJ ADJ ADJ CCONJ NUM VERB ADP VERB ADJ PROPN ADJ PRON VERB PROPN PART CCONJ NOUN ADP PUNCT NOUN PRON VERB VERB VERB VERB ADP PROPN CCONJ PROPN CCONJ NOUN DET PUNCT NOUN ADV ADJ NOUN NUM CCONJ NUM ADP PROPN PUNCT	fon
É ná zɔ́n bɔ è ná kùn kaloziin sín Nijɛɛ wá amidònu Sɛmɛ - Kpoji tɔn lɛ́ɛ .	PRON VERB VERB CCONJ PRON VERB VERB NOUN ADV PROPN VERB NOUN PROPN PUNCT NOUN ADJ DET PUNCT	fon
Azɔ̌ lɛ́ɛ ná xɔ xwè we bó ká ná zán gbɛtɔ́ 2300 .	NOUN DET VERB VERB NOUN NUM ADP ADV VERB VERB NOUN NUM PUNCT	fon
Bó ná dó yígbè nú nǔkanbyɔ nɛ́ lɛ́ɛ bǐ ɔ́ " mì dà Franck KƐNNƐVƆ " nǔ tuun tɔ́ xeɖé xeɖé ɖò sɔmì sɔmì kpódó acɛkpìkpà sɛ afɔ wá dòkɔ kpán lí nù .	ADP VERB VERB VERB ADP NOUN ADJ DET ADJ DET PUNCT PRON VERB PROPN PROPN PUNCT NOUN VERB ADJ VERB NOUN ADP NOUN NOUN CCONJ NOUN NOUN NUM VERB NOUN CCONJ ADP ADP PUNCT	fon
